Tiempo desde erupcion (d);Magnitud
48,469376;11,891
48,470036;11,891
48,470985;11,932
48,471645;11,943
48,472316;11,912
48,472964;11,914
48,473635;11,894
48,474307;11,916
48,475591;11,909
48,47624;11,889
48,476911;11,892
48,477571;11,895
48,47823;11,894
48,47889;11,89
48,47955;11,909
48,480221;11,891
48,480881;11,902
48,481552;11,919
48,482212;11,889
48,482871;11,907
48,483543;11,898
48,484203;11,89
48,484862;11,893
48,485522;11,909
48,486193;11,872
48,486853;11,897
48,487513;11,881
48,488184;11,884
48,488844;11,889
48,489492;11,9
48,490163;11,904
48,490834;11,883
48,491506;11,875
48,492165;11,887
48,492825;11,881
48,493485;11,868
48,494145;11,869
48,494804;11,868
48,495464;11,872
48,496124;11,871
48,496795;11,866
48,497455;11,856
48,498115;11,883
48,498786;11,876
48,499446;11,855
48,500117;11,872
48,500777;11,864
48,501436;11,871
48,502108;11,861
48,502767;11,864
48,503439;11,854
48,504098;11,885
48,50477;11,862
48,505429;11,872
48,506089;11,837
48,50676;11,867
48,50742;11,87
48,56295;11,999
48,56623;11,967
48,5695;11,957
48,57274;11,943
48,57594;11,963
48,57916;11,972
48,58251;11,99
48,58579;11,993
48,58896;11,975
48,5921;11,996
48,59537;11,993
48,59865;11,991
49,413786;11,821
49,414446;11,803
49,415094;11,788
49,415753;11,807
49,416413;11,796
49,417084;11,789
49,417733;11,821
49,418392;11,814
49,419064;11,798
49,419723;11,794
49,420371;11,782
49,42102;11,792
49,421679;11,803
49,422339;11,815
49,422987;11,805
49,423635;11,805
49,424307;11,807
49,424966;11,798
49,425626;11,787
49,426297;11,8
49,426946;11,784
49,427594;11,785
49,428265;11,793
49,428925;11,785
49,429573;11,774
49,430221;11,788
49,430892;11,778
49,431552;11,772
49,432223;11,783
49,432883;11,796
49,433531;11,795
49,434203;11,762
49,434874;11,767
49,435557;11,768
49,436216;11,791
49,436888;11,78
49,437536;11,786
49,438207;11,797
49,438878;11,791
49,43955;11,786
49,440198;11,78
49,440869;11,774
49,44154;11,815
49,442212;11,813
49,442871;11,803
49,443531;11,802
49,444203;11,795
49,444862;11,802
49,445522;11,783
49,446193;11,776
49,446865;11,799
49,447536;11,788
49,448184;11,787
49,448855;11,784
49,449527;11,776
49,450198;11,779
49,450869;11,764
49,451529;11,774
49,4522;11,794
49,452871;11,772
49,453531;11,781
49,454191;11,785
49,454862;11,808
49,455534;11,759
49,456193;11,773
49,456853;11,784
49,457524;11,782
49,458196;11,776
49,458855;11,775
49,459515;11,783
49,460186;11,749
49,460858;11,752
49,461517;11,767
49,462177;11,773
49,462837;11,781
49,463508;11,757
49,464179;11,77
49,464851;11,749
49,465522;11,758
49,466193;11,77
49,466865;11,765
49,467524;11,765
49,468473;11,776
49,469145;11,799
49,469816;11,793
49,470476;11,836
49,471135;11,8
49,471795;11,784
49,472825;11,788
49,473496;11,789
49,474156;11,795
49,474816;11,789
49,475487;11,79
49,476147;11,781
49,476807;11,772
49,477466;11,776
49,478126;11,779
49,478786;11,794
49,479446;11,785
49,480117;11,792
49,480788;11,786
49,481448;11,796
49,482119;11,792
49,482779;11,789
49,483439;11,802
49,484098;11,811
49,484758;11,791
49,485418;11,796
49,486089;11,786
49,486749;11,8
49,487409;11,806
49,488068;11,799
49,48874;11,784
49,489399;11,766
49,490059;11,807
49,49073;11,798
49,491402;11,796
49,492073;11,799
49,492733;11,792
49,493404;11,792
49,494064;11,788
49,494723;11,781
49,495395;11,8
49,496054;11,772
49,496714;11,794
49,497385;11,806
49,498057;11,798
49,498728;11,795
49,499388;11,787
49,500059;11,813
49,50073;11,796
49,50139;11,835
49,502061;11,82
49,502721;11,803
49,503392;11,813
49,504052;11,805
49,504723;11,816
50,411043;11,947
50,411714;11,942
50,412374;11,97
50,413034;11,955
50,413682;11,947
50,41433;11,956
50,41499;11,975
50,415649;11,94
50,416309;11,965
50,41698;11,979
50,417628;11,963
50,418277;11,961
50,418925;11,974
50,419608;11,997
50,420267;11,966
50,420927;11,982
50,421575;11,962
50,422223;11,985
50,422883;11,938
50,423543;11,981
50,424214;11,96
50,424862;11,95
50,425522;11,988
50,426193;11,967
50,426841;11,979
50,427501;11,959
50,428172;11,969
50,428821;11,964
50,42948;11,967
50,430152;11,983
50,430811;11,983
50,431471;11,962
50,432131;11,973
50,432779;11,961
50,433427;11,955
50,434098;11,961
50,434758;11,966
50,435406;11,97
50,436066;11,968
50,436737;11,967
50,437385;11,961
50,438057;11,965
50,438716;11,965
50,439376;11,95
50,440047;11,983
50,440696;11,955
50,441355;11,983
50,442027;11,95
50,442675;11,964
50,443346;11,953
50,443994;11,958
50,444642;11,936
50,445314;11,957
50,445973;11,959
50,446621;11,976
50,447293;11,94
50,447953;11,969
50,448612;11,961
50,449284;11,954
50,449943;11,958
50,450615;11,941
50,451274;11,942
50,451922;11,967
50,452582;11,97
50,453253;11,95
50,453902;11,952
50,454573;11,938
50,455233;11,956
50,455881;11,937
50,456552;11,919
50,457212;11,934
50,457883;11,952
50,458543;11,935
50,459191;11,951
50,459862;11,959
50,46051;11,964
50,461182;11,955
50,46183;11,931
50,462501;11,959
50,463149;11,94
50,463821;11,952
50,46448;11,964
50,465441;11,995
50,466101;11,98
50,466772;11,969
50,467443;11,982
50,468103;11,969
50,46933;11,971
50,46999;11,978
50,470661;11,973
50,471332;11,975
50,471992;11,995
50,472663;11,976
50,473323;11,984
50,473994;11,986
50,474642;11,972
50,475314;11,995
50,475985;11,943
50,476656;11,968
50,477316;11,987
50,477976;11,968
50,478635;11,95
50,479307;11,988
50,479966;11,98
50,480638;11,954
50,481297;11,975
50,481957;11,985
50,482617;12,004
50,483277;11,971
50,483936;11,994
50,484596;11,982
50,485267;11,975
50,485915;11,974
50,486587;11,993
50,487258;11,99
50,487929;11,986
50,488589;11,996
50,48926;11,989
50,489932;11,962
50,490591;11,985
50,491251;11,985
50,491911;11,976
50,492582;12,005
50,493253;11,986
50,493913;11,985
50,494573;11,982
50,495244;12,005
50,495915;11,994
50,496575;11,985
50,497246;11,992
50,497918;11,985
50,498578;11,98
50,499237;11,989
50,499909;12,004
50,50058;11,98
50,50124;11,986
50,501911;11,981
50,502571;11,967
50,503242;11,968
50,503913;11,979
50,504584;11,981
50,505256;11,981
50,505915;11,985
50,506575;11,979
50,507246;11,956
50,507918;11,957
50,508589;11,96
50,50926;11,971
50,50992;11,948
50,510591;11,953
50,511251;11,953
50,511922;11,945
50,512594;11,96
50,513253;11,957
50,513913;11,954
50,514584;11,937
50,515244;11,966
50,515915;11,974
50,516575;11,959
50,517246;11,963
50,517906;11,937
50,518578;11,945
50,519249;11,947
50,519909;11,952
50,52058;11,947
50,52124;11,942
50,521911;11,947
50,522582;11,952
50,523253;11,947
50,523913;11,966
50,524584;11,973
50,525256;11,967
50,525927;11,97
50,526598;11,965
50,52727;11,981
50,527929;11,982
50,528601;11,996
50,529272;11,965
50,529943;11,995
50,530615;11,986
50,531286;11,989
50,531957;11,994
50,532628;11,981
50,533311;11,986
50,533983;11,993
50,534654;11,988
50,535325;11,992
50,535996;12,003
50,536668;11,987
50,537339;12,014
50,53801;11,991
50,538682;11,978
50,539353;12,018
50,540024;12,004
50,540696;12,011
50,541367;12,014
50,542038;12,005
50,542698;12,015
50,543358;12,02
50,544017;12,018
50,5447;12,014
50,545371;12,029
50,546054;11,999
50,546726;12,033
50,547397;12,009
50,548068;12,025
50,54874;12,013
50,549411;12,008
50,550082;12,002
50,550753;12,012
50,551413;12,022
50,552073;12,017
50,552744;12,022
50,553427;12,02
50,554098;12,026
50,55477;12,015
50,555441;12,013
50,556101;12,004
50,556784;12,022
50,557455;12,012
50,558126;12,018
50,558786;12,009
50,559469;12,006
50,56014;11,999
50,5608;12,01
50,561459;12,032
50,562142;12,021
50,562814;12,016
50,563473;12,031
50,564156;12,025
50,564816;11,991
50,565499;12,015
50,56617;12,007
50,566853;12,027
50,567524;12,007
50,568196;11,978
50,568867;12,016
50,569527;12,008
50,570209;12,028
50,570881;11,994
50,571552;11,982
50,572223;12,004
50,572895;11,964
50,573566;11,984
50,574249;11,951
50,57492;11,986
50,57558;11,969
50,576263;11,97
50,576946;11,968
50,577605;11,967
50,578288;11,984
50,578959;11,968
50,579631;11,957
50,580302;11,976
50,580973;11,971
50,581645;11,98
50,582316;11,973
50,582987;11,975
50,583659;11,968
50,584341;11,968
50,585013;11,994
50,585684;11,988
50,586344;12,004
50,587027;11,972
50,587709;11,985
50,588381;11,967
50,589052;11,993
50,589735;11,978
50,590406;12,003
50,591078;11,997
50,59176;11,986
50,592443;11,979
50,593115;11,974
50,593786;11,986
50,594469;11,98
50,595152;11,969
50,595834;11,966
50,596517;11,985
50,5972;11,975
50,597871;11,993
50,598554;11,965
50,599226;11,96
50,599897;12,008
50,60058;11,966
50,601263;11,959
50,601946;11,973
50,602628;11,963
50,6033;11,95
50,603983;11,956
50,604665;11,932
50,605348;11,944
50,606031;11,942
50,606714;11,946
50,607397;11,941
50,60808;11,944
50,608763;11,952
50,609434;11,948
50,610128;11,954
50,6108;11,95
50,611471;11,955
50,612154;11,956
50,612825;11,936
50,613496;11,95
50,614168;11,98
50,614839;11,967
50,61551;11,962
50,616193;11,979
50,89388;12,07
52,437466;12,275
52,438115;12,307
52,438774;12,279
52,439434;12,303
52,440094;12,294
52,440742;12,268
52,441402;12,29
52,442061;12,288
52,442721;12,289
52,443381;12,303
52,444052;12,323
52,444712;12,293
52,44536;12,298
52,446008;12,295
52,446668;12,299
52,447328;12,293
52,447999;12,312
52,448659;12,291
52,449307;12,301
52,449955;12,321
52,450603;12,286
52,451251;12,315
52,451899;12,315
52,452547;12,291
52,453207;12,298
52,453878;12,31
52,454538;12,313
52,455186;12,314
52,455834;12,307
52,456494;12,288
52,457165;12,299
52,457825;12,324
52,458473;12,301
52,459133;12,311
52,460094;12,329
52,460742;12,331
52,461413;12,349
52,462061;12,332
52,462733;12,364
52,463381;12,318
52,464538;12,298
52,465209;12,296
52,465869;12,309
52,466529;12,321
52,4672;12,296
52,46786;12,302
52,468508;12,307
52,469168;12,301
52,469839;12,285
52,470499;12,305
52,47117;12,307
52,47183;12,303
52,472501;12,296
52,473161;12,313
52,473809;12,316
52,47448;12,284
52,47514;12,28
52,475788;12,288
52,476459;12,308
52,477119;12,317
52,47779;12,297
52,47845;12,299
52,479098;12,306
52,47977;12,304
52,480418;12,312
52,481089;12,293
52,481749;12,317
52,48242;12,303
52,483068;12,323
52,48374;12,298
52,484411;12,325
52,485071;12,319
52,485719;12,319
52,48639;12,327
52,487038;12,305
52,487709;12,307
52,488369;12,312
52,489029;12,313
52,489689;12,312
52,49036;12,307
52,49102;12,306
52,491679;12,293
52,492328;12,319
52,492999;12,299
52,49367;12,341
52,49433;12,343
52,495001;12,351
52,495661;12,319
52,496332;12,32
52,496992;12,349
52,497652;12,335
52,498323;12,329
52,498994;12,318
52,499654;12,295
52,500325;12,308
52,500996;12,327
52,501668;12,33
52,502328;12,352
52,502999;12,307
52,503659;12,325
52,50433;12,349
52,50499;12,36
52,505649;12,359
52,506321;12,327
52,50698;12,313
52,507652;12,305
52,508311;12,32
52,508971;12,339
52,509631;12,327
52,510302;12,313
52,510962;12,32
52,511633;12,299
52,512293;12,31
52,512964;12,311
52,513624;12,296
52,514284;12,307
52,514955;12,311
52,515615;12,323
52,516286;12,289
52,516946;12,324
52,517605;12,326
52,518265;12,331
52,518925;12,294
52,519596;12,342
52,520256;12,329
52,520915;12,345
52,521575;12,308
52,522246;12,342
52,522906;12,333
52,523578;12,314
52,524249;12,317
52,524909;12,333
52,52558;12,311
52,52624;12,327
52,526911;12,35
52,527571;12,332
52,52823;12,363
52,528902;12,321
52,529561;12,341
52,530221;12,323
52,530892;12,314
52,531564;12,347
52,532223;12,329
52,532883;12,342
52,533543;12,309
52,534214;12,329
52,534874;12,331
52,535545;12,314
52,536205;12,325
52,536876;12,331
52,537524;12,347
52,538196;12,318
52,538867;12,315
52,539527;12,327
52,540186;12,31
52,540858;12,313
52,541529;12,34
52,5422;12,336
52,54286;12,33
52,543531;12,339
52,544191;12,341
52,544862;12,32
52,545534;12,357
52,546205;12,315
52,546876;12,336
52,547547;12,34
52,548219;12,348
52,54889;12,333
52,549561;12,333
52,550233;12,333
52,550904;12,367
52,551552;12,364
52,552212;12,36
52,552871;12,347
52,553543;12,351
52,554214;12,348
52,554885;12,37
52,555557;12,363
52,556228;12,359
52,556899;12,352
52,557571;12,337
52,558242;12,339
52,558913;12,344
52,559584;12,362
52,560256;12,354
52,560927;12,352
52,561598;12,36
52,56227;12,338
52,562941;12,344
52,563612;12,362
52,564295;12,354
52,564966;12,364
52,565626;12,381
52,566286;12,353
52,566946;12,348
52,567605;12,359
52,568265;12,355
52,568936;12,368
52,569596;12,353
52,570267;12,355
52,570939;12,355
52,57161;12,352
52,572281;12,337
52,572941;12,338
52,573612;12,349
52,574284;12,38
52,574955;12,367
52,575626;12,348
52,576297;12,345
52,576957;12,334
52,577628;12,325
52,5783;12,362
52,578971;12,349
52,579642;12,337
52,580314;12,364
52,580985;12,368
52,581668;12,376
52,582339;12,356
52,58301;12,359
52,583682;12,34
52,584365;12,355
52,585024;12,345
52,585696;12,356
52,586367;12,391
52,587038;12,341
52,587721;12,331
52,588381;12,362
52,589052;12,337
52,589735;12,33
52,590406;12,379
52,591089;12,352
52,591772;12,344
52,592443;12,345
52,593126;12,329
52,593797;12,375
52,59448;12,37
52,595152;12,351
52,595823;12,353
52,596494;12,356
52,597165;12,379
52,597848;12,329
52,59852;12,355
52,599191;12,331
52,599874;12,374
52,600545;12,365
52,601228;12,362
52,601911;12,35
52,602582;12,339
52,603265;12,343
52,603948;12,37
52,604619;12,36
52,60529;12,354
52,605973;12,345
52,606656;12,333
52,607316;12,354
52,607999;12,371
52,608682;12,336
52,609365;12,366
52,610024;12,341
52,610707;12,34
52,61139;12,374
52,612073;12,34
52,612756;12,364
52,613439;12,353
52,614098;12,345
52,614781;12,352
52,615464;12,353
52,616147;12,379
52,61683;12,355
52,617513;12,367
52,618196;12,351
52,618878;12,382
52,619538;12,369
52,620209;12,368
52,620892;12,375
52,621575;12,368
52,622258;12,37
52,622941;12,361
52,623624;12,367
52,624307;12,357
52,68251;12,454
52,70772;12,312
52,70803;12,302
52,70833;12,318
52,70865;12,333
52,70896;12,296
52,70927;12,323
52,70958;12,333
52,70989;12,315
52,7102;12,306
52,7105;12,31
53,4347;12,339
53,435348;12,314
53,435996;12,314
53,436656;12,315
53,437316;12,302
53,437987;12,286
53,438635;12,302
53,439295;12,308
53,439966;12,317
53,440626;12,295
53,441274;12,313
53,441922;12,261
53,442582;12,318
53,443242;12,293
53,443913;12,275
53,444561;12,319
53,445209;12,333
53,445869;12,3
53,446529;12,289
53,4472;12,297
53,44786;12,309
53,448508;12,296
53,449156;12,28
53,449816;12,31
53,450476;12,302
53,451124;12,325
53,451784;12,321
53,452443;12,295
53,453103;12,287
53,453774;12,294
53,454434;12,349
53,455082;12,337
53,455753;12,341
53,456413;12,323
53,457351;12,334
53,458022;12,32
53,458682;12,333
53,45933;12,31
53,45999;12,335
53,460661;12,333
53,461691;12,289
53,462339;12,332
53,46301;12,317
53,463659;12,31
53,464318;12,324
53,46499;12,348
53,465649;12,292
53,466321;12,338
53,46698;12,341
53,467628;12,328
53,4683;12,306
53,468948;12,329
53,469596;12,306
53,470267;12,321
53,470927;12,32
53,471587;12,322
53,472258;12,33
53,472918;12,328
53,473566;12,332
53,474237;12,329
53,474897;12,335
53,475545;12,316
53,476216;12,342
53,476865;12,35
53,477536;12,31
53,478184;12,323
53,478855;12,332
53,479515;12,304
53,480163;12,302
53,480834;12,313
53,481483;12,311
53,482154;12,318
53,482825;12,306
53,483485;12,319
53,484145;12,331
53,484804;12,315
53,485476;12,309
53,486135;12,323
53,486807;12,303
53,487466;12,315
53,488126;12,333
53,488786;12,324
53,489434;12,303
53,490105;12,34
53,490753;12,319
53,491425;12,319
53,492084;12,338
53,492744;12,3
53,493404;12,299
53,494064;12,336
53,494735;12,332
53,495395;12,333
53,496066;12,3
53,496726;12,324
53,497385;12,294
53,498045;12,346
53,498716;12,298
53,499376;12,293
53,500036;12,287
53,500696;12,308
53,501355;12,325
53,502015;12,316
53,502675;12,293
53,503346;12,303
53,504006;12,288
53,504677;12,299
53,505337;12,301
53,505996;12,335
53,506656;12,261
53,507328;12,314
53,507987;12,303
53,508659;12,26
53,50933;12,261
53,509978;12,286
53,510649;12,324
53,511309;12,31
53,51198;12,311
53,51264;12,276
53,513311;12,262
53,513971;12,299
53,514631;12,277
53,51529;12,301
53,515962;12,271
53,516621;12,3
53,517293;12,268
53,517953;12,278
53,518624;12,285
53,519295;12,295
53,519955;12,283
53,520626;12,314
53,521286;12,293
53,521957;12,3
53,522617;12,294
53,523277;12,299
53,523948;12,29
53,524619;12,276
53,52529;12,309
53,52595;12,287
53,52661;12,287
53,52727;12,322
53,527941;12,302
53,528601;12,272
53,52926;12,332
53,52992;12,279
53,53058;12,281
53,53124;12,307
53,531911;12,29
53,532582;12,297
53,533253;12,274
53,533925;12,285
53,534596;12,27
53,535267;12,273
53,535927;12,29
53,536575;12,301
53,537235;12,269
53,537895;12,259
53,538566;12,299
53,539237;12,284
53,539909;12,295
53,54058;12,301
53,541251;12,266
53,541922;12,274
53,542594;12,299
53,543265;12,317
53,543936;12,265
53,544584;12,315
53,545244;12,286
53,545915;12,28
53,546587;12,312
53,547258;12,282
53,547929;12,294
53,548601;12,322
53,549272;12,308
53,549943;12,291
53,550615;12,312
53,551286;12,307
53,551957;12,304
53,552628;12,285
53,5533;12,284
